Katsesõna	Tähendus	vastus	põhjendus
sinikrae	tööline, teenindaja, müüja vm teenindavat või tootvat tööd tegev inimene	neutraalsetes/formaalsetes	"Sõna ""sinikrae"" on sotsioloogiline ja majanduslik termin, mida kasutatakse peamiselt ametlikes kontekstides, teadustekstides, ajakirjanduses ja ühiskondlikes analüüsides, kui räägitakse ühiskonna kihistumisest või tööjõu kategoriseerimisest. See on tõlkelaen ingliskeelsest terminist ""blue-collar worker"" ja kuulub pigem neutraalsesse või formaalsesse registrisse. Seda kasutatakse sageli vastandina terminile ""valgekrae"" (kontoritöötaja). Kuigi termin ei ole väga kõrgkeelne, ei ole see ka tüüpiliselt informaalne või kõnekeelne väljend, vaid pigem neutraalne kirjeldav termin."
sinisukk	(naise kohta, kel on kirjanduslikke vm vaimutegevuse kalduvusi, ent kes ei pruugi sel alal õnnestuda)	neutraalsetes/formaalsetes	"Sõna ""sinisukk"" on pigem kirjakeelne termin, mida kasutatakse kultuuriloolises või kirjanduslikus kontekstis. See pärineb ingliskeelsest väljendist ""bluestocking"" ja on eesti keeles kasutusel olnud pikka aega kirjandus- ja kultuuriloolistes tekstides. Kuigi sõnal võib olla kergelt halvustav varjund, ei ole see stiililt informaalne, vaid pigem neutraalne või isegi formaalne termin, mida kohtab akadeemilisemates tekstides, kirjanduskriitikas ja kultuuriloolistes käsitlustes. Sõna ei ole tüüpiline argikõne või slängi element."
sisse vehkima	varastama, näppama	informaalsetes	"Väljend ""sisse vehkima"" tähenduses ""varastama, näppama"" on slängilik ja kõnekeelne. See on eufemistlik viis varguse kirjeldamiseks, mida kasutatakse pigem mitteametlikus suhtluses. Sellist väljendit võib kohata internetifoorumites, sotsiaalmeedia postitustes, mitteametlikes vestlustes või ilukirjanduses tegelaste kõnes, kuid mitte ametlikes dokumentides või uudistekstides, kus eelistatakse neutraalsemat sõnavara (nt ""varastama""). Väljendi kujundlikkus ja mänguline iseloom viitab selgelt informaalsele kasutuskontekstile."
sitaseen	söögiks kõlbmatu, mittesöödav seen	informaalsetes	"Sõna 'sitaseen' on selgelt informaalse registriga, kuna see sisaldab vulgaarset sõnatüve 'sita-'. Kuigi see on kasutusel mittesöödavate seente tähistamiseks, on tegemist kõnekeelse ja emotsionaalselt laetud väljendiga, mida kasutatakse pigem vabamas suhtluses, näiteks suulises kõnes, foorumites või sotsiaalmeedia postitustes. Neutraalses või formaalses kontekstis (nt teadusartiklites, õpikutes) kasutatakse mittesöödavate seente kirjeldamiseks neutraalsemaid termineid nagu ""mittesöödav seen"", ""mürgiseen"" või konkreetseid seeneliikide nimetusi."
sitasti	halvasti	informaalsetes	"Sõna ""sitasti"" on slängisõna, mis on tuletatud vulgaarsest sõnast ""sitt"" ning kannab endas tugevat emotsionaalset laengut. Seda kasutatakse peamiselt informaalsetes kontekstides nagu kõnekeel, sotsiaalmeedia postitused, foorumid, blogid ja mitteametlikud vestlused. Ametlikus või formaalses keelekasutuses (nt ametlikud dokumendid, uudised, akadeemilised tekstid) eelistatakse neutraalsemaid sünonüüme nagu ""halvasti"", ""kehvasti"" või ""viletsalt"". Sõna ""sitasti"" on selgelt madalstiilne ja sobimatu formaalsetesse kontekstidesse."
sitavesi	solgivesi	informaalsetes	Sõna 'sitavesi' sisaldab vulgaarset komponenti 'sit-', mis on seotud sõnaga 'sitt' (väljaheide). See teeb sõnast selgelt informaalse ja kohati vulgaarse väljendi, mida kasutatakse pigem kõnekeeles, blogides, foorumites või teistes mitteametlikes suhtluskontekstides. Neutraalses või formaalses keelekasutuses eelistatakse selle asemel sõna 'solgivesi', mis on stilistiliselt neutraalsem. 'Sitavesi' on emotsionaalselt laetud ja väljendab tõenäoliselt ka kõneleja negatiivset suhtumist.
siva	ruttu, kiiresti	informaalsetes	Sõna 'siva' tähenduses 'ruttu, kiiresti' on kõnekeelne väljend, mida kohtab peamiselt informaalsetes kontekstides. See esineb sageli suulises kõnes, internetifoorumites, sotsiaalmeedia postitustes ja muudes mitteametlikes suhtlussituatsioonides. Sõna ei ole tavapärane ametlikus või formaalses kirjakeeles, kus eelistatakse neutraalsemaid sünonüüme nagu 'kiiresti', 'ruttu' või 'nobedasti'. 'Siva' on slängisõna, mis annab tekstile kõnekeelse varjundi.
skinn	heterogeense noorte subkultuuri liige, eripärase riietuse ja paljakspöetud peaga ja sageli rassistlike vaadetega hrl noor mees	informaalsetes	"Sõna ""skinn"" (inglise keele sõnast ""skinhead"") on subkultuuri tähistav slängisõna, mida kasutatakse peamiselt informaalsetes kontekstides. See on kõnekeelne lühend, mida võib kohata noorte omavahelises suhtluses, foorumites, sotsiaalmeedia postitustes ja muudes mitteformaalsetes tekstides. Ametlikes või neutraalsetes tekstides (nt uudistes, teadusartiklites) kasutatakse tavaliselt täispikka terminit ""skinhead"" või kirjeldavamaid väljendeid. Sõna ""skinn"" kannab endas teatud subkultuurilist konnotatsiooni ja on pigem kõnekeelne variant."
skiso	skisofreenia all kannatav inimene	informaalsetes	Sõna 'skiso' on lühendatud, kõnekeelne vorm sõnast 'skisofreenik', mis viitab skisofreenia all kannatavale inimesele. Selline lühendamine ja slängistumine on tüüpiline informaalsetele kontekstidele nagu internetisuhtlus, foorumid ja sotsiaalmeedia. Lisaks on see potentsiaalselt stigmatiseeriv nimetus, mida kasutatakse pigem vabamas kõnepruugis, mitte ametlikes või meditsiinilistes tekstides, kus eelistatakse neutraalsemaid ja täpsemaid termineid.
snitt	millegi üldilme (mis millestki lähtub), millegi laad, mingi eriline võte vms	informaalsetes	"Sõna ""snitt"" tähenduses ""millegi üldilme, laad või eriline võte"" on pigem kõnekeelne laensõna, mida kohtab sagedamini informaalsetes kontekstides nagu blogid, foorumid ja sotsiaalmeedia. See ei ole eesti kirjakeeles laialdaselt kasutatav standardne termin, vaid pigem slängiline väljend, mis on tõenäoliselt laenatud skandinaavia keeltest (rootsi keeles tähendab ""snitt"" lõiget või keskmist). Formaalsetes tekstides kasutatakse selle asemel tavaliselt omasõnu nagu ""üldilme"", ""laad"", ""stiil"" või ""võte""."
sobi	pettus, sohk	informaalsetes	"Sõna 'sobi' tähenduses 'pettus, sohk' on pigem kõnekeelne ja slängilik väljend, mida kasutatakse enamasti informaalsetes suhtlusolukordades. See pole kirjakeeles laialdaselt kasutatav neutraalne termin, vaid kuulub pigem argisesse keelekasutusse. Seda tüüpi sõnu kohtab sagedamini foorumites, sotsiaalmeedia postitustes, kommentaariumides ja vabamas suulises suhtluses, näiteks väljendites nagu ""sobi tegema"" või ""sobiga võitma""."
soendama	"soojaks või soojemaks tegema	 soojenemist põhjustama	 temperatuurilt soojaks või soojemaks tegema"	neutraalsetes/formaalsetes	"Sõna ""soendama"" on neutraalne tegusõna, mida kasutatakse nii igapäevases kõnes kui ka formaalsetes kontekstides, näiteks teaduslikes või tehnilistes tekstides, kus kirjeldatakse soojendamise protsesse. See on standardne eesti keele sõna, millel puuduvad slängilised või tugevalt informaalsed konnotatsioonid. Sõna kasutatakse näiteks fraasides nagu ""toitu soendama"", ""ruumi soendama"" või ""mootorit soendama"", mis kõik on neutraalsed kasutuskontekstid."
soenema	temperatuurilt soojaks või soojemaks muutuma	neutraalsetes/formaalsetes	"Sõna ""soenema"" on neutraalne või pigem formaalne keelend, mida kasutatakse kirjakeeles ja teaduslikes tekstides temperatuuri tõusu kirjeldamiseks. See on korrektne eesti keele tegusõna, mis esineb näiteks ilmateadetes, looduskirjeldustes ja teadustekstides. Sõna ei ole märgatavalt informaalse varjundiga, vaid kuulub pigem neutraalsesse või isegi formaalsemasse sõnavarasse, kus täpselt kirjeldatakse temperatuurimuutusi."
soge	sonimüts	ei kohaldu	Minu treeningandmetes ei ole piisavalt infot, et määrata, kas sõna 'soge' tähenduses 'sonimüts' on kasutusel pigem informaalsetes või neutraalsetes/formaalsetes tekstides. See sõna ei ole minu andmetes laialt levinud selles konkreetses tähenduses, mistõttu ei saa teha kindlat järeldust selle registrikuuluvuse kohta. Sõna 'soge' võib esineda ka teistes tähendustes (nt murdesõnana), kuid konkreetselt 'sonimütsi' tähenduses ei ole mul piisavalt kasutuskontekste, et registrit määrata.
sohipoeg	väljaspool abielu, vallaslapsena sündinud poeg	informaalsetes	"Sõna ""sohipoeg"" on kõnekeelne ja emotsionaalselt laetud väljend, mida kasutatakse peamiselt informaalsetes kontekstides. See on pigem rahvapärane ja kergelt halvustava varjundiga termin, mida ametlikes või neutraalsetes tekstides asendatakse tavaliselt neutraalsema terminiga ""vallaslaps"" või ""väljaspool abielu sündinud laps"". Sõna ""sohi-"" komponent viitab millelegi salajasele või ebaseaduslikule, mis annab sõnale informaalse ja subjektiivse varjundi. Seda tüüpi sõnu kohtab sagedamini ilukirjanduses tegelaste kõnes, blogides, foorumites ja muudes mitteametlikes suhtluskeskkondades."
sohver	bussi- või autojuht	informaalsetes	"Sõna ""sohver"" tähenduses ""bussi- või autojuht"" on kõnekeelne, slängipärane väljend, mida kasutatakse peamiselt informaalsetes kontekstides. See on tuletatud prantsuse keelest pärit sõnast ""chauffeur"", kuid on eesti keeles mugandatud kõnekeelseks vormiks. Ametlikes või formaalsetes tekstides kasutatakse tavaliselt neutraalseid vasteid nagu ""autojuht"", ""bussijuht"" või ""sõidukijuht"". Sõna ""sohver"" esineb tüüpiliselt igapäevases kõnekeeles, blogides, foorumites ja muudes informaalsetes suhtluskanalites."
somm	(soomlase kohta)	informaalsetes	"Sõna 'somm' on kõnekeelne, slängilik nimetus soomlase kohta, mida kasutatakse peamiselt informaalsetes kontekstides. See on lühend või häälduslik mugandus sõnast ""soomlane"". Sellist nimetust kohtab eelkõige vabamas suhtluses, foorumites, sotsiaalmeedias või kõnekeeles, mitte ametlikes või formaalsetes tekstides. Sõnal võib olla ka veidi halvustav varjund, mis samuti viitab selle informaalsele kasutusele."
soodom	suur segadus, kaos	neutraalsetes/formaalsetes	"Sõna ""soodom"" tähenduses ""suur segadus, kaos"" on pärit Piiblist (Soodoma linna järgi) ja seda kasutatakse pigem kirjanduskeeles, ajakirjanduses ja muudes neutraalsetes või formaalsetes kontekstides. See ei ole tüüpiline slängisõna või väga informaalne väljend, vaid pigem kirjakeelne, kuigi ekspressiivne sõna. Seda võib kohata nii ilukirjanduses kui ka ajakirjanduses, kui kirjeldatakse suurt segadust või kaost."
soodukas	soodusmüük, sooduspakkumine	informaalsetes	Sõna 'soodukas' on kõnekeelne lühend sõnadest 'soodusmüük' või 'sooduspakkumine'. Seda kasutatakse peamiselt informaalsetes kontekstides nagu sotsiaalmeedia postitused, foorumid, blogid ja igapäevases suhtluses. Ametlikes või formaalsetes tekstides (nt ametlikud teadaanded, lepingud, akadeemilised tekstid) kasutatakse tavaliselt täispikki vorme 'soodusmüük' või 'sooduspakkumine'. 'Soodukas' on tüüpiline näide keele ökonoomsusprintsiibist, kus pikemast sõnast luuakse lühem ja häälduselt lihtsam variant igapäevaseks kasutuseks.
soojanatuke	"lühidalt kestnud soe ilm	 vähene soojus"	neutraalsetes/formaalsetes	"Sõna ""soojanatuke"" on liitsõna, mis koosneb sõnadest ""soe"" ja ""natuke"", ning see on keeleliselt korrektne moodustis, mida võib kohata ilmastikuolude kirjeldamisel. See ei sisalda slängi, lühendeid ega kõnekeelseid elemente, mis viitaksid informaalsele kasutusele. Sõna võib esineda nii ilmateadetes, looduskirjeldustes kui ka ilukirjanduslikes tekstides, kus kirjeldatakse ilmastikuolusid neutraalsel või formaalsel viisil. Kuigi sõna pole väga sage, ei ole see stiililiselt markeeritud kui informaalne."
soolaputka	ruum arreteeritute lühiajaliseks kinnipidamiseks	informaalsetes	"Sõna ""soolaputka"" tähenduses ""ruum arreteeritute lühiajaliseks kinnipidamiseks"" on slängisõna, mida kasutatakse peamiselt informaalsetes kontekstides. See on kõnekeelne väljend, mida võib kohata politsei- või kriminaalteemalistel foorumitel, blogides või argivestlustes. Ametlikes dokumentides või formaalsetes tekstides kasutatakse selle asemel neutraalseid termineid nagu ""arestikamber"", ""kinnipidamisruum"" või ""ajutine kinnipidamiskoht"". ""Soolaputka"" on oma kõnekeelse ja veidi halvustava varjundiga selgelt informaalse registri sõna."
sopajoodik	paadunud joodik	informaalsetes	"Sõna ""sopajoodik"" on kõnekeelne ja halvustava varjundiga väljend, mida kasutatakse pigem informaalsetes kontekstides. See on emotsionaalselt laetud sõna, mis sisaldab halvustavat komponenti ""sopa-"" (viidates sopale, räpasusele). Selliseid ekspressiivseid ja halvustavaid väljendeid välditakse tavaliselt neutraalsetes või formaalsetes tekstides, kus eelistatakse neutraalsemaid väljendeid nagu ""alkohoolik"" või ""alkoholisõltlane"". ""Sopajoodik"" võib esineda kõnekeelses suhtluses, internetikommentaarides, ilukirjanduses tegelaste kõnes või muudes informaalsetes kontekstides."
sopakas	põnevust, meelelahutust vms taotlev kunstiväärtuseta raamat või ajakiri	informaalsetes	"Sõna ""sopakas"" antud tähenduses on kõnekeelne, halvustava varjundiga väljend, mida kasutatakse peamiselt informaalsetes kontekstides. See on kujundlik, emotsionaalne sõna, mis väljendab negatiivset hinnangut madala kvaliteediga kirjandusele. Seda tüüpi sõnu kohtab tõenäolisemalt blogides, foorumites, sotsiaalmeedia postitustes ja vabamas vestluses, mitte aga akadeemilistes või formaalsetes tekstides, kus eelistatakse neutraalsemaid termineid nagu ""meelelahutuskirjandus"" või ""kommertsiaalse suunitlusega väljaanne""."
sopakäi	keegi või miski väga sopane, porine	informaalsetes	Sõna 'sopakäi' on kõnekeelne ja ekspressiivne väljend, mida kasutatakse pigem informaalsetes kontekstides. See on tuletis sõnast 'sopa' (pori) ja lõpuosisest '-käi', mis annab sellele kõnekeelse varjundi. Sellist sõna kohtab tõenäolisemalt argivestlustes, sotsiaalmeedia postitustes, foorumites või ilukirjanduses tegelaste kõnes, mitte aga ametlikes või akadeemilistes tekstides. Sõna on emotsionaalselt laetud ja mõnevõrra hinnanguline, mis samuti viitab informaalsele kasutusele.
soperdis	kehv, viletsalt tehtud töö, hrl kirjatöö kohta	informaalsetes	"Sõna 'soperdis' on oma olemuselt halvustava tooniga, mida kasutatakse enamasti kõnekeeles ja informaalsetes kontekstides. See väljendab negatiivset hinnangut millegi kohta, mis on tehtud lohakalt või ebaprofessionaalselt. Sellist sõna kohtab tõenäolisemalt blogides, kommentaariumides, sotsiaalmeedia postitustes või argivestlustes, kus inimesed väljendavad oma rahulolematust mingi töö kvaliteedi suhtes. Neutraalsetes või formaalsetes tekstides (nt ametlikud dokumendid, akadeemilised tekstid) kasutataks pigem neutraalsemaid väljendeid nagu ""puudulik töö"" või ""nõuetele mittevastav tulemus""."
soperdus	kehv, viletsalt tehtud töö, hrl kirjatöö kohta	informaalsetes	Sõna 'soperdus' tähenduses 'kehv, viletsalt tehtud töö' on selgelt informaalse registri sõna. See on halvustava tooniga väljend, mida kasutatakse pigem kõnekeeles ja informaalsetes kontekstides nagu blogid, kommentaariumid või igapäevane suhtlus. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutataks selle asemel neutraalsemaid väljendeid nagu 'puudulik töö', 'ebakvaliteetne tulemus' vms. Sõna 'soperdus' sisaldab emotsionaalset hinnangut ja on stiililt familiaarne, mis viitab selgelt informaalsele kasutusele.
soru	ühtlane vedeliku juga	neutraalsetes/formaalsetes	Sõna 'soru' tähenduses 'ühtlane vedeliku juga' on pigem neutraalse või formaalse registriga sõna, mida kasutatakse kirjeldavas keeles. See on spetsiifiline terminoloogiline sõna, mis esineb eelkõige kirjeldustes, kus on vaja täpselt väljendada vedeliku liikumist. Sõna ei ole argikõnele omane slängisõna ega ka eriti levinud igapäevases kõnekeeles, vaid pigem kasutatakse seda kirjalikus keeles ja täpsemates kirjeldustes.
soru	pudel, tops vm kogus viina (vm kanget alkoholi)	informaalsetes	"Sõna ""soru"" tähenduses ""pudel, tops vm kogus viina (vm kanget alkoholi)"" on slängilik väljend, mida kasutatakse peamiselt kõnekeeles ja informaalsetes suhtluskontekstides. See ei ole neutraalne või formaalne termin alkoholikoguse tähistamiseks, vaid pigem argikõnesse kuuluv sõna. Selliseid väljendeid kohtab tõenäolisemalt mitteametlikes vestlustes, foorumites, sotsiaalmeedia postitustes või ilukirjanduses tegelaste kõnepruugis, mitte aga ametlikes dokumentides või akadeemilistes tekstides."
