"Katsesõna","Tähendus","vastus","põhjendus"
"vunk","hoog, ind, teravus, särtsakus","informaalsetes","Sõna ""vunk"" tähenduses ""hoog, ind, teravus, särtsakus"" on pigem kõnekeelne ja väljendab emotsionaalset või elavat tooni, mis ei sobi ametlikesse või formaalsetesse kontekstidesse. Seda kasutatakse pigem igapäevases suhtluses, sõprade vahel või mitteametlikes olukordades, näiteks väljendites nagu ""tal on vunki sees"". Formaalsetes tekstides eelistatakse neutraalsemaid või ametlikumaid sõnu, nagu ""energia"" või ""elavus"". Seetõttu sobib sõnale lisada registrimärgend, mis viitab selle kasutamisele informaalses keeles."
"vuntsima","hoolikalt korrastama, (väliselt) ilusaks tegema","informaalsetes","Sõna ""vuntsima"" kasutatakse pigem kõnekeeles ja mitteametlikes kontekstides, kuna see kannab endas kergelt mängulist või familiaarset tooni. See ei ole tavapärane ametlikes või formaalsetes tekstides, kus eelistatakse neutraalsemaid või täpsemaid väljendeid nagu ""korrastama"" või ""viimistlema"". Sõna kasutamine viitab pigem igapäevasele, sõbralikule või vabale suhtlusstiilile, näiteks rääkides kellegi välimuse või eseme kohandamisest humoorikal või lihtsal moel."
"vurhv","(sätitud, klanitud) välimus, olek","informaalsetes","Sõna ""vurhv"" on pigem kõnekeelne ja slängilik väljend, mida kasutatakse igapäevases, vabas suhtluses. See ei ole tavapärane ametlikes või formaalsetes kontekstides, kuna sellel puudub neutraalne või tõsine toon. Sõna kasutamine viitab pigem mängulisele või kergemeelsele hoiakule, mis sobib sõpradevahelisse vestlusse, kuid mitte ametlikku kirjutisse või kõnesse. Seetõttu sobib see kõige paremini informaalsesse registrisse."
"vurle","kerglane, tühine inimene, linnainimene, linliku elulaadiga inimene","informaalsetes","Sõna ""vurle"" kasutatakse pigem kõnekeeles ja mitteametlikes kontekstides, kuna sellel on sageli halvustav või irooniline varjund, mis ei sobi formaalsetesse või neutraalsetesse tekstidesse. See väljendab subjektiivset hinnangut inimese kohta (kerglane, tühine) ning on seotud pigem argise või emotsionaalse keelekasutusega. Eesti keele sõnaraamatutes ja keelekorpustes esineb see sõna enamasti ilukirjanduses või kõnekeeles, mitte ametlikes dokumentides või akadeemilistes tekstides. Seetõttu sobib sellele sõnale registrimärgend ""informaalne""."
"vutt","sportlik mäng, kus üks võistkond püüab palli jalaga teise võistkonna väravasse lüüa, sportmäng, milles kumbki meeskond püüab palli jalaga (või peaga) lüües vastaspoole väravasse saata","informaalsetes","Sõna ""vutt"" on eesti keeles kõnekeelne ja argine väljend jalgpalli tähistamiseks. See ei ole ametlik termin ning seda kasutatakse pigem sõpradevahelises vestluses või mitteametlikes kontekstides. Formaalsetes või neutraalsetes tekstides eelistatakse sõna ""jalgpall"", mis on standardne ja ametlik nimetus selle spordiala jaoks. Seetõttu sobib ""vutt"" kasutamiseks peamiselt informaalses keeles."
"võidumees","see, kes on teistest parem, kes võidab võistluse vm mõõduvõtmise","informaalsetes","Sõna ""võidumees"" kannab endas emotsionaalset ja kõnekeelset varjundit, mis viitab pigem mitteametlikule või sõbralikule kontekstile. See ei ole ametlikes või formaalsetes tekstides tavapärane, kuna seal eelistatakse neutraalsemaid või täpsemaid väljendeid nagu ""võitja"" või ""parim"". Sõna ""võidumees"" kasutatakse pigem igapäevases kõnes või mitteametlikes olukordades, näiteks sõpradevahelises vestluses või populaarses meedias."
"võimendus","heli võimendamine sellise seadme abil, võimendusseade või -seadmete süsteem","neutraalsetes","Sõna ""võimendus"" antud tähenduses on tehniline termin, mida kasutatakse peamiselt heli- ja elektroonikavaldkonnas. See ei ole seotud kindla emotsionaalse või sotsiaalse registriga, vaid pigem neutraalse, asjaliku keelekasutusega, mis sobib nii igapäevases kui ka ametlikus kontekstis, näiteks tehnilistes juhendites või aruteludes. Sõna ei ole selgelt informaalse ega formaalse varjundiga, mistõttu sobib see neutraalseks märgendiks."
"võpsik","kasutamata rohumaale, raiesmikule vms tekkiv eeskätt lehtpuude noor mets või põõsastik, sellise noore metsa või põõsastikuga kaetud ala","informaalsetes","Sõna ""võpsik"" on pigem rahvapärane ja kõnekeelne väljend, mida kasutatakse igapäevases suhtluses või mitteametlikes kontekstides. See ei ole tavapärane ametlikes või teaduslikes tekstides, kus eelistatakse täpsemaid ja formaalsemaid termineid nagu ""noor mets"" või ""põõsastik"". Sõna tonaalsus ja kasutussagedus viitavad sellele, et see sobib pigem vabamas keeles kasutamiseks, näiteks kõnelustes või kirjanduslikes tekstides, mis jäljendavad kõnekeelt. Seetõttu on sobiv lisada registrimärgend, mis viitab informaalsele kasutuskontekstile."
"väits","nuga","informaalsetes","Sõna ""väits"" tähenduses ""nuga"" on pigem murdeline või slängiväljend, mida kasutatakse teatud piirkondades või kogukondades. See ei ole standardkeelne ega formaalsetes kontekstides tavapärane, mistõttu sobib see pigem vabas, mitteformaalses suhtluses. Eesti kirjakeeles kasutatakse sõna ""nuga"" kui neutraalset ja üldtunnustatud terminit."
"välja sööma","kedagi oma tegevuse või käitumisega kusagilt lahkuma sundima, kedagi tegutsemast või midagi tarvitusest, käibelt kõrvale tõrjuma","informaalsetes","Väljend ""välja sööma"" antud tähenduses on kujundlik ja kõnekeelne, viidates metafooriliselt konkurentsile või tõrjumisele, mis meenutab loomade käitumist toidu pärast võisteldes. See ei ole ametlik ega neutraalne väljend, vaid pigem kasutatav igapäevases kõnes või mitteametlikes kontekstides, näiteks vestlustes või ilukirjanduses, kus taotletakse elavat või emotsionaalset keelt. Formaalses või ametlikes tekstides eelistatakse täpsemaid ja neutraalsemaid väljendeid, nagu ""kõrvaldama"" või ""välja tõrjuma""."
"väljamaa","mitteoma maa või riik, maa või riik väljaspool kodumaad, ükskõik milline maa, mis ei ole sinu kodumaa","informaalsetes","Sõna ""väljamaa"" kasutatakse pigem kõnekeeles ja igapäevases suhtluses, kuid see ei ole tavapärane ametlikes või formaalsetes tekstides. Formaalsemas kontekstis eelistatakse sõnu nagu ""välisriik"" või ""välismaa"", mis on neutraalsemad ja sobivad kasutamiseks kirjalikes dokumentides või ametlikes kõnedes. ""Väljamaa"" võib kanda ka emotsionaalset või vanamoodsat varjundit, mis muudab selle sobivamaks mitteametlikesse olukordadesse."
"vänts","(väike) laps","informaalsetes","Sõna ""vänts"" tähenduses ""(väike) laps"" on pigem kõnekeelne ja familiaarne väljend, mida kasutatakse igapäevases suhtluses, kuid mis ei sobi ametlikesse või formaalsetesse kontekstidesse. See kannab sageli mängulist või hellitavat tooni, mis viitab selle kasutamisele pigem lähedastes või mitteametlikes olukordades. Eesti keele sõnaraamatutes ja keelekorpustes esineb see sõna harva ning pigem suulises keeles või murdelistes tekstides, mis kinnitab selle informaalse iseloomu. Seetõttu sobib sellele sõnale registrimärgend ""informaalne""."
"väntsakas","(väike) laps","informaalsetes","Sõna ""väntsakas"" tähenduses ""(väike) laps"" on pigem kõnekeelne ja mänglev väljend, mida kasutatakse igapäevases, lõdvestunud suhtluses, näiteks pereringis või sõprade vahel. See ei sobi ametlikesse või formaalsetesse kontekstidesse, kuna kannab endas emotsionaalset või hellitavat varjundit ning ei ole neutraalne ega standardne termin lapse tähistamiseks. Seetõttu on sobiv lisada registrimärgend, mis viitab sõna kasutamisele informaalses keeles."
"värgindus","mingi täpsemalt määratlemata, ebamäärane asi, nähtus, tegevus vm","informaalsetes","Sõna ""värgindus"" on kõnekeelne ja pigem mitteametlik, kuna seda kasutatakse igapäevases suhtluses ebamäärase või mängleva tähendusega, viitamaks millelegi, mida ei taheta või ei osata täpselt määratleda. See ei sobi formaalsetesse kontekstidesse, nagu ametlikud dokumendid või tõsised arutelud, kus eelistatakse täpseid ja neutraalseid väljendeid. Neutraalsetes tekstides võib see esineda harva, kuid pigem jääb sõna kasutamine siiski vabamas toonis suhtluse või kõnekeelse stiili juurde."
"värsitreial","(kehvade) luuletuste kirjutaja","informaalsetes","Sõna ""värsrireial"" kannab endas pigem halvustavat või iroonilist varjundit, viidates kehvade luuletuste kirjutajale. Selline tähendus ja toon ei sobi formaalsetesse ega täiesti neutraalsetesse kontekstidesse, vaid pigem kõnekeelsesse või mitteametlikku suhtlusse, kus lubatakse emotsionaalseid või hinnangulisi väljendeid. Seetõttu on sõna kasutamine omane pigem informaalsetele tekstidele või vestlustele."
"õllekas","õllebaar, -kõrts vm õllejoogikoht","informaalsetes","Sõna ""õllekas"" on kõnekeelne ja argipäevane väljend, mis ei sobi ametlikesse või formaalsetesse kontekstidesse. Seda kasutatakse pigem sõpradevahelises vestluses või vabas õhkkonnas, kui viidatakse õllejoogikohtadele. Formaalsemas keeles eelistatakse neutraalseid termineid nagu ""õllebaar"" või ""kõrts"". Seetõttu on sobiv lisada registrimärgend, mis viitab sõna kasutamisele informaalses kontekstis."
"äkane","roojaga koos","informaalsetes","Sõna ""äkane"" tähenduses ""roojaga koos"" on pigem rahvapärane ja kõnekeelne väljend, mida kasutatakse igapäevases, mitteformaalses suhtluses. See ei ole tavapärane ametlikes või formaalsetes kontekstides, kuna sellel puudub neutraalne või teaduslik toon ning see võib tunduda kohatu või liiga otsekohene. Seetõttu sobib see pigem informaalsetesse tekstidesse või kõnekeelde."
"äkisti","(kiiresti ja) nii et ei osanud ette näha, äkki, üllatuslikult (kiiresti, sel samal hetkel), ette nägematult, ette teatamata vms","informaalsetes","Sõna ""äkisti"" kasutatakse peamiselt kõnekeeles ja igapäevases suhtluses, mis viitab selle mitteametlikule iseloomule. See ei ole tavapärane ametlikes või formaalsetes tekstides, kus eelistatakse neutraalsemaid või täpsemaid väljendeid nagu ""äkki"", ""ootamatult"" või ""ette teatamata"". Sõna ""äkisti"" võib kanda emotsionaalset või rõhutavat varjundit, mis sobib pigem vabamas kontekstis, näiteks vestlustes või ilukirjanduses, kuid mitte ametlikes dokumentides või teaduslikes tekstides. Seetõttu sobib sellele registrimärgend ""informaalne""."
"ämmatoss","vana murumuna vm puguseene rahvapärane nimetus","informaalsetes","Sõna ""ämmatoss"" on rahvapärane ja murdeline väljend, mida kasutatakse pigem kõnekeeles või mitteametlikes kontekstides. See ei ole standardkeelne ega formaalne termin seeneliigi tähistamiseks, vaid pigem folkloorne ja kohaliku keelepruugiga seotud sõna, mis sobib kasutamiseks sõbralikus või argises vestluses. Formaalses või teaduslikus tekstis eelistataks täpseid ja standardseid termineid, nagu ""murumuna"" või vastava seeneliigi teaduslik nimetus."
"ära kargama","(riigist, vangistusest, kinnipidamisasutusest vm) põgenema","informaalsetes","Väljend ""ära kargama"" on kõnekeelne ja sisaldab emotsionaalset või kujundlikku varjundit, mis viitab kiirele, ootamatule või salajasele põgenemisele. Sõna ""kargama"" kasutamine selles kontekstis ei ole neutraalne ega formaalne, vaid pigem argikeelne, mistõttu sobib see pigem mitteametlikesse olukordadesse või tekstidesse, nagu vestlused või ilukirjandus. Formaalses keeles eelistataks pigem neutraalseid väljendeid, nagu ""põgenema"" või ""pageb""."
"ära ratsima","liigselt lihtsustama, seeläbi mittemõistlikuks tegema","informaalsetes","Väljend ""ära ratsima"" tähenduses ""liigselt lihtsustama, seeläbi mittemõistlikuks tegema"" on pigem kõnekeelne ja mitteametlik. See ei ole tavapärane ametlikes või formaalsetes kontekstides, kus eelistatakse täpsemaid ja neutraalsemaid väljendeid nagu ""üle lihtsustama"" või ""ebaõnnestunult lihtsustama"". Väljendi kasutamine on omane pigem igapäevasele suhtlusele või vabamas stiilis tekstidele, mistõttu sobib sellele registrimärgend ""informaalne""."
"ärima","midagi müüma, hankima või ostma","informaalsetes","Sõna ""ärima"" kasutatakse eesti keeles pigem kõnekeelses ja mitteametlikus kontekstis, viidates sageli kaubitsemisele või äritegevusele üldises, mitteformaalses tähenduses. See ei ole tavapärane ametlikes või formaalsetes tekstides, kus eelistatakse täpsemaid ja neutraalsemaid väljendeid nagu ""müüma"", ""ostma"" või ""kauplema"". Sõna ""ärima"" võib kanda ka kerget varjundit, mis viitab mitteametlikule või isegi kahtlasele tegevusele, mis veelgi rõhutab selle sobivust pigem informaalsesse keelekasutusse."
"öko","keskkonnahoidlikku mõttelaadi pooldav, keskkonnateadlikke inimesi koondav","informaalsetes","Sõna ""öko"" on lühend sõnast ""ökoloogiline"" või viitab ökoloogilisele mõtteviisile, kuid selle kasutamine antud tähenduses on pigem kõnekeelne ja mitteametlik. See esineb sageli igapäevases suhtluses või populaarsetes meediatekstides, kuid ametlikes või formaalsetes kontekstides eelistatakse täpsemaid ja neutraalsemaid väljendeid, nagu ""keskkonnateadlik"" või ""ökoloogiline"". Seetõttu sobib sõna ""öko"" pigem informaalsesse registrisse."
"ööbla","(reisija) ööbimiskoht, majutuspaik","informaalsetes","Sõna ""ööbla"" on pigem kõnekeelne ja mitteametlik väljend, mida kasutatakse igapäevases suhtluses, kuid mitte ametlikes või formaalsetes kontekstides. See ei ole standardne termin majutuspaiga tähistamiseks, vaid pigem sõbralik või vaba tooniga sõna, mis võib esineda näiteks reisijate omavahelises vestluses. Formaalsetes tekstides eelistatakse täpsemaid ja neutraalsemaid termineid nagu ""majutus"" või ""ööbimiskoht""."
"ühekorra","mingil ajal minevikus või tulevikus, mingil ebamäärasel, täpselt määratlemata ajal, millalgi minevikus või tulevikus, ühel (heal) päeval","informaalsetes","Sõna ""ühekorra"" kasutatakse peamiselt kõnekeeles ja mitteametlikes kontekstides, kuna see kannab endas ebamäärasust ja emotsionaalset varjundit, mis ei sobi formaalse või ametliku keelekasutusega. Formaalses keeles eelistatakse täpsemaid väljendeid nagu ""kunagi"" või ""mingil hetkel"". Sõna ""ühekorra"" võib esineda pigem jutustustes, kõnekeelsetes dialoogides või rahvalikus keeles, mis viitab selle kasutusele pigem informaalses registris."
"ühikas","maja, mis on mõeldud tavaliselt üliõpilaste elukohaks, üliõpilastele, õpilastele, töölistele vm ajutiseks elamiseks mõeldud elamu","informaalsetes","Sõna ""ühikas"" on kõnekeelne ja lühendatud vorm sõnast ""ühiselamu"", mida kasutatakse pigem igapäevases suhtluses, eriti üliõpilaste ja noorte seas. See ei ole ametlik ega formaalne termin ning sobib seetõttu kasutamiseks pigem vabas, mitte ametlikes või tõsistes kontekstides. Ametlikes tekstides eelistatakse täiskuju ""ühiselamu""."
"üks-kaks","kiiresti, ruttu","informaalsetes","Väljend ""üks-kaks"" tähenduses ""kiiresti, ruttu"" on kõnekeelne ja pigem vaba, lõdva stiiliga kontekstis kasutatav. See ei sobi ametlikesse või formaalsetesse tekstidesse, kus eelistatakse neutraalsemaid või täpsemaid väljendeid nagu ""kiiresti"" või ""kohe"". Väljendit kohtab pigem igapäevases suhtluses, näiteks kõnes või mitteametlikes kirjutistes. Seetõttu on sobiv lisada registrimärgend, mis viitab informaalsele kasutusele."
"ükspäev","mingil ajal minevikus või tulevikus, mingil ebamäärasel, täpselt määratlemata ajal, millalgi minevikus või tulevikus, ühel (heal) päeval","informaalsetes","Sõna ""ükspäev"" kasutatakse peamiselt kõnekeeles ja mitteametlikes kontekstides, kuna see kannab endas ebamäärasust ja emotsionaalset varjundit, mis ei sobi formaalse või ametliku keelekasutusega. Formaalsemates tekstides eelistatakse täpsemaid väljendeid nagu ""kunagi"", ""mingil hetkel"" või ""ühel päeval"". Sõna ""ükspäev"" võib esineda näiteks jutustustes, dialoogides või argivestlustes, kuid pigem mitte ametlikes dokumentides või tõsistes kirjalikes tekstides. Seetõttu sobib sellele sõnale registrimärgend ""informaalne""."
