Katsesõna	Tähendus	vastus	põhjendus
pätajalg	(kohmakalt, taarudes liikuva inimese või looma, eriti karu kohta)	informaalsetes	"Sõna 'pätajalg' on kujundlik, rahvapärane väljend, mis kannab endas teatavat humoorikat või pilkavat varjundit. See pole neutraalne kirjeldav sõna, vaid pigem kõnekeelne, emotsionaalne väljend, mida kasutatakse familiaarsemas kontekstis. Sellist sõna kohtaks tõenäolisemalt mitteametlikus suhtluses, rahvajuttudes, blogides või vabamas kirjalikus väljenduses, mitte aga ametlikes või teaduslikes tekstides, kus eelistataks neutraalsemaid väljendeid nagu ""kohmakalt liikuv"" või ""taaruv""."
pätsama	näppama, varastama	informaalsetes	Sõna 'pätsama' on kõnekeelne, argine väljend varastamise kohta. See on leebem ja vähem tõsine sõna kui 'varastama' ning seda kasutatakse tavaliselt väiksemate varguste või nö süütuma näppamise kirjeldamiseks. Seda kohtab peamiselt mitteametlikus suhtluses, sotsiaalmeedias, foorumites ja igapäevases kõnekeeles. Formaalsetes tekstides (nt ametlikud dokumendid, uudised) kasutatakse neutraalsemaid sõnu nagu 'varastama' või 'omastama'.
pöidlaküüt	edasiliikumine juhusliku päriteed sõitva autoga, mis käetõstega peatatud	informaalsetes	Sõna 'pöidlaküüt' on pigem informaalse registri sõna, kuna:
pürjel	linna või linnvabariigi kodanikkonna vaba täieõiguslik liige keskajast kuni 18.-19. sajandini	neutraalsetes/formaalsetes	Sõna 'pürjel' on ajalooline termin, mida kasutatakse peamiselt ajalooalastes tekstides, teaduskirjanduses ja ametlikes dokumentides, kus kirjeldatakse keskaegset linnaühiskonda. See ei ole argikõnes kasutatav sõna ning selle spetsiifiline ajalooline tähendus eeldab kasutust pigem akadeemilises või formaalses kontekstis. Sõna tehniline ja ajalooline iseloom viitab selgelt, et see kuulub neutraalsesse või formaalsesse registrisse.
pürjermeister	keskajal Saksa õigusega linnades rae vanema liikme või linnapea ametinimetus	neutraalsetes/formaalsetes	Sõna 'pürjermeister' on ajalooline termin, mida kasutatakse peamiselt ajaloolises kontekstis ja akadeemilistes tekstides, kui kirjeldatakse keskaegset linnavalitsemist. See ei ole argikõnes kasutatav sõna, vaid pigem ametlik, neutraalne termin, mis esineb ajalooalases kirjanduses, dokumentides ja teadustekstides. Sõna formaalsust rõhutab ka selle päritolu ja spetsiifiline ajalooline tähendusväli.
raadiomees	raadiojaamas töötav, raadiosaateid tegev inimene (nt raadioreporter, saatejuht)	neutraalsetes/formaalsetes	Sõna 'raadiomees' on neutraalne ametinimetus, mida kasutatakse laialdaselt nii ajakirjanduses kui ka igapäevases kõnes, ilma erilise stiilivarjundita. See on võrreldav teiste sarnaste liitsõnadega nagu 'ärimees', 'spordimees', mis on samuti neutraalsed ametinimetused. Sõna esineb sageli uudistekstides, intervjuudes ja muudes formaalsetes kontekstides, kus kirjeldatakse raadiovaldkonnas tegutsevaid inimesi. Kuigi sõna võib esineda ka informaalsetes tekstides, ei ole see spetsiifiliselt informaalse registri tunnus.
rajakas	(sõimu- või kirumissõna ebameeldivaks peetava inimese, ka looma kohta)	informaalsetes	Sõna 'rajakas' selles tähenduses on selgelt informaalse registri sõna, kuna tegemist on sõimusõnaga, mida kasutatakse peamiselt kõnekeeles ja vabamas suhtluses. Sõimusõnad ja kirumissõnad kuuluvad oma olemuselt informaalsesse keelekasutusse ning neid välditakse ametlikus või formaalses kontekstis. Sellist sõna võib kohata internetikommentaarides, sotsiaalmeedia postitustes, foorumites või igapäevases suulises suhtluses, kuid mitte ametlikes dokumentides või akadeemilistes tekstides.
rammutama	taimedele väetist andma	neutraalsetes/formaalsetes	"Sõna ""rammutama"" tähenduses ""väetist andma"" on traditsiooniline põllumajandustermin, mida kasutatakse sageli aiandus- ja põllumajandusteemalistes tekstides ning õpetustes. See ei ole eriti kõnekeelne ega slängilik väljend, vaid pigem neutraalne erialane termin. Seda võib kohata nii aiandusnõuannetes, põllumajandusartiklites kui ka muudes taimekasvatust puudutavates materjalides. Sõna kõlab veidi vanamoodsalt, kuid säilitab oma neutraalse või formaalse registri."
ratsima	tegevust otstarbekamaks, tõhusamaks muutma, hrl katsetades uusi meetodeid	informaalsetes	Sõna 'ratsima' on oma olemuselt kõnekeelsem variant sõnadest 'optimeerima' või 'tõhustama'. Seda kohtab sagedamini IT-valdkonna informaalsetes tekstides, blogides ja foorumites, kus räägitakse süsteemide või protsesside tõhusamaks muutmisest. Sõna on tekkinud ingliskeelse termini 'to optimize/rationalize' mugandusena ning pole veel kujunenud neutraalseks või formaalseks terminiks. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutatakse pigem termineid 'optimeerima' või 'tõhustama'.
regama	nime kirja panema (milleski osalemiseks)	informaalsetes	"'Regama' on kõnekeelne lühendvorm sõnast 'registreeruma/registreerima'. Seda kasutatakse peamiselt informaalses suhtluses, eriti internetisuhtluses, foorumites ja sotsiaalmeedia postitustes. Näiteks: ""Kas sa juba regasid end üritusele?"" või ""Peab kiiresti võistlusele ära regama."" Ametlikes või formaalsetes tekstides kasutatakse täispikka vormi 'registreeruma' või 'registreerima'."
reispass	enne teeleasumist, lahkumist võetav naps või reisile kaasa võetud viin (vm alkohoolne jook)	informaalsetes	"See on slängilik, kõnekeelne väljend, mis mängib sõnaga ""pass"" (dokument) ja loob sellest humoorika tähendusülekande alkohoolsele joogile. Sellist sõnamängulist ja mitteametlikku väljendit kasutatakse pigem vabamas õhkkonnas ja informaalses suhtluses. See ei ole neutraalne või ametlik termin, vaid pigem rahvapärane, humoorikas väljend, mida võib kohata näiteks suulises kõnes, foorumites või sotsiaalmeedia postitustes."
rekka	suur poolhaagisega veok, suur kaubaauto	informaalsetes	Sõna 'rekka' on laen soome keelest ja seda kasutatakse eesti keeles pigem argises, mitteametlikus kontekstis. Neutraalsetes ja formaalsetes tekstides kasutatakse tavaliselt vasteid 'veoauto', 'veok' või 'poolhaagisega veok'. 'Rekka' esineb sagedamini suulises kõnes, internetikommentaarides, blogides ja muudes informaalsetes keskkondades, kus keelekasutus on vabam.
relakas	elektriline või suruõhutööriist metalli või kivi lõikamiseks, lihvimiseks, lõikeriistade teritamiseks, rooste eemaldamiseks vms	informaalsetes	Sõna 'relakas' on kõnekeelne variant sõnast 'relakasmasin' või 'nurklihvija'. See on tüüpiline näide töökeskkonnas või igapäevases suhtluses kasutatavast mitteametlikust lühendist, mida kasutatakse pigem informaalsetes olukordades ja tekstides. Ametlikes dokumentides või tehnilistes juhendites kasutatakse tavaliselt täispikka ja neutraalset terminit 'nurklihvija' või 'lihvimismasin'. Sõna 'relakas' on erialasläng, mis on levinud eelkõige ehitajate, remonditööliste ja teiste praktilise töö tegijate seas.
relss	tugev terasest või rauast latt, millel liigub rong, kraana vm raske seade	neutraalsetes/formaalsetes	Sõna 'relss' on tehniline termin, mida kasutatakse peamiselt neutraalses või formaalses kontekstis, näiteks tehnilistes kirjeldustes, õppematerjalides, uudistes või ametlikes dokumentides, kus kirjeldatakse raudteed või muid tehnilisi seadmeid. See ei ole slängisõna ega kõnekeelne variant, vaid standardne termin vastava objekti tähistamiseks. Sõna kasutatakse ka erialakeeles (nt raudtee-ehituses, transpordivaldkonnas).
reo	leebe kirumissõna, mida kasutatakse millegi või kellegi üle pahandades, midagi taunides, harvemini imestuse või üllatuse korral	informaalsetes	Sõna 'reo' on oma olemuselt emotsionaalne hüüatus ja kirumissõna, mida kasutatakse peamiselt kõnekeelses ja vabamas suhtluses. See esineb tüüpiliselt informaalsetes kontekstides nagu vestlused, foorumid, sotsiaalmeedia postitused ja tegelaskõne, kus väljendatakse spontaanseid emotsioone. Formaalsetes või ametlikes tekstides selliseid emotsionaalseid hüüatusi ja kirumissõnu tavaliselt välditakse. Sõna leebe iseloom ei muuda selle põhilist kasutuskonteksti, mis on selgelt informaalne.
ribikont	rindkere paariline kaarjas skeletiosa, mis on taga kinnitunud selgroo, ees rinnaku külge	neutraalsetes/formaalsetes	Sõna 'ribikont' on anatoomia valdkonna termin, mida kasutatakse neutraalses ja teaduslikus kontekstis kehaehituse kirjeldamisel. See on üldlevinud ja neutraalne termin, mida võib kohata nii õpikutes, meditsiinitekstides kui ka tavapärases tervisega seotud kirjanduses. Kuigi sõna võib esineda ka informaalsetes tekstides, ei ole see spetsiifiliselt informaalse registri tunnus. Sõna ei kanna endas emotsionaalset või stiililist varjundit, mis viitaks informaalsele kasutusele.
rohitsema	"(pisikuid, umbrohtu) mürgitama, hävitama	 arstima, ravima"	neutraalsetes/formaalsetes	Sõna 'rohitsema' on pigem neutraalne või formaalne termin, mida kasutatakse eelkõige põllumajanduse ja meditsiini kontekstis. See ei ole argikõne sõna, vaid spetsiifilisem termin, mis viitab konkreetsele tegevusele (umbrohu või haiguste tõrjumisele). Sõna kõlab veidi arhailiselt ja professionaalselt, mistõttu seda võib kohata pigem ametlikes või erialastes tekstides, mitte niivõrd igapäevases vabas suhtluses.
romula	töökoda, kus lammutatakse autosid ja kaubeldakse nende töökõlblike osadega	informaalsetes	"Sõna 'romula' on kõnekeelne, argine väljend, mida kasutatakse peamiselt mitteametlikus suhtluses. See on tuletis sõnast ""romu"" ning seda kohtab eelkõige autofoorumites, sotsiaalmeedia postitustes ja igapäevases suulises suhtluses. Ametlikes dokumentides või formaalsetes tekstides kasutatakse pigem väljendeid nagu ""autovaruosade lammutuskoda"" või ""kasutatud autoosade müügipunkt"". Sõna 'romula' kannab endas ka teatud hinnangulist varjundit, mis on omane just informaalsele keelekasutusele."
rops	maost suu kaudu välja paiskunud pooleldi seeditud toidu ja maomahla segu	informaalsetes	Sõna 'rops' antud tähenduses on pigem argikõnele omane väljend, mida kasutatakse informaalses kontekstis. Neutraalsemas või formaalses keelekasutuses eelistatakse sellele meditsiinilisemat terminit 'okse' või 'oksendus'. 'Rops' on oma kõlalt ja olemuselt familiaarne ning sobib paremini vabamasse keelekasutusse, näiteks argivestlustesse või informaalsetesse kirjeldustesse. Seda tüüpi sõna kohtab tõenäolisemalt foorumites, sotsiaalmeedia postitustes või vabamas kõnekeeles.
ropsupealt	selsamal hetkel, väga lühikese aja jooksul, aega viitmata	informaalsetes	Sõna 'ropsupealt' on oma kõlalt ja stiilivärving viitab pigem kõnekeelsele, vabamale väljendusviisile. See on ekspressiivne sõna, mida kohtab sagedamini mitteametlikus suhtluses, blogides ja foorumites. Neutraalsemas või formaalses kontekstis (nt ametlikud dokumendid, teadusartiklid) kasutatakse tavaliselt neutraalsemaid väljendeid nagu 'kohe', 'otsekohe', 'viivitamatult'. 'Ropsupealt' kannab endas teatavat kõnekeelset hõngu ja sobib paremini vabamasse keelekasutuskonteksti.
rumm	puidu mahuühik, mille aluseks on 1 m3 virn või ritta laotud puidu maht koos koore ja õhuvahedega	neutraalsetes/formaalsetes	See on tehniline termin, mida kasutatakse peamiselt metsanduses ja puidutööstuses mahuühiku tähistamiseks. Kuna tegemist on spetsiifilise mõõtühikuga, esineb see eelkõige ametlikes dokumentides, erialases kirjanduses ja tehnilistes tekstides. Informaalses suhtluses sellist spetsiifilist mahuühikut tavaliselt ei kasutata. Sõna neutraalne/formaalne kasutuskontekst tuleneb selle tehnilisest ja professionaalsest iseloomust.
rusikakangelane	(suure kakleja kohta)	informaalsetes	"Sõna 'rusikakangelane' on oma olemuselt halvustav ja pilkav liitsõna, mida kasutatakse enamasti kõnekeelses või informaalses kontekstis. See ei ole neutraalne viis kakleja kirjeldamiseks, vaid pigem iroonilise või halvustava alatooniga väljend, mida kohtab sagedamini argikeeles, foorumites, kommentaariumides ja vabamas suhtluses. Formaalsetes või ametlikes tekstides eelistatakse neutraalsemaid väljendeid nagu ""vägivaldne isik"" või ""kakleja""."
rusikamees	(suure kakleja kohta)	informaalsetes	"Sõna 'rusikamees' on kõnekeelne, veidi halvustava varjundiga väljend, mida kasutatakse enamasti mitteametlikus kontekstis. See on pigem rahvapärane väljend, mida võib kohata näiteks foorumites, kommentaariumides või vabamas vestluses, kui räägitakse kaklejatest või vägivaldsetest inimestest. Formaalsetes tekstides (nt ametlikud dokumendid, uudised) kasutatakse tavaliselt neutraalsemaid väljendeid nagu ""vägivaldne isik"" või ""kakleja""."
rusikareegel	lihtsustatud üldjooneline seaduspära, põhimõte või juhis	neutraalsetes/formaalsetes	Sõna 'rusikareegel' esineb sageli akadeemilistes, teaduslikes ja professionaalsetes kontekstides, kus selgitatakse mingeid üldisi põhimõtteid või juhiseid. See on levinud termin näiteks õpikutes, juhendites ja erialases kirjanduses. Kuigi tegu on metafoorilise väljendiga (rusika + reegel), on see keeles sedavõrd juurdunud, et seda ei tajuta enam informaalse väljendina. Sõna kasutatakse neutraalse terminina, kui soovitakse viidata lihtsustatud põhimõttele või praktilisele juhisele, ning see sobib ka formaalsesse konteksti.
ruulima	teistest üle olema, (kõvasti) parem olema, moes olema	informaalsetes	"Sõna 'ruulima' on slängilik laensõna inglise keele sõnast 'rule' ning seda kasutatakse peamiselt informaalses kõnepruugis ja vabamas suhtluses. See on eriti levinud noorte keelekasutuses, sotsiaalmeedias, foorumites ja muudes mitteametlikes keskkondades. Sõna ei ole sobilik ametlikus või formaalses kontekstis, kus selle asemel kasutatakse neutraalsemaid väljendeid nagu ""domineerima"", ""parim olema"" või ""populaarne olema"". Sõna kõnekeelne ja slängilik olemus viitab selgelt selle kuulumisele informaalsesse registrisse."
ruutima	(arvutivõrgus:) ruuteri abil infot edastama	informaalsetes	"See on IT-valdkonna slängisõna, mis on tuletatud ingliskeelsest sõnast ""router/routing"". Tegu on pigem tehnilise erialakeele vabama vormiga, mida kasutatakse peamiselt informaalsetes kontekstides nagu IT-foorumid, blogid ja kasutajate omavaheline suhtlus. Formaalsetes või ametlikes tekstides (nt kasutusjuhendid, tehnilised dokumendid) eelistatakse tavaliselt täpsemat ja neutraalsemat kirjeldust, näiteks ""ruuteri abil suunama"" või ""marsruutima""."
sabasseismine	järjekorras seismine	informaalsetes	"'Sabasseismine' on kõnekeelne väljend, mida kasutatakse pigem informaalses kontekstis. See on kujundlik väljend, kus ""saba"" viitab järjekorrale, ning selline metafoorne keelekasutus on iseloomulik just vabamale suhtlusstiilile. Seda kohtab sageli argivestlustes, blogides ja sotsiaalmeedia postitustes, eriti kui räägitakse näiteks poodides või teenindusasutustes järjekorras seismisest. Neutraalsemas või ametlikumas kontekstis kasutatakse pigem väljendit ""järjekorras seismine""."
sabatama	järjekorras seisma	informaalsetes	Sõna 'sabatama' on kõnekeelne väljend, mis on tuletatud sõnast 'saba' (järjekord) ning seda kasutatakse peamiselt argises kõnes ja informaalsetes kirjalikes tekstides. See on pigem vabama suhtluse sõna, mida ametlikes dokumentides või formaalsetes olukordades asendataks neutraalsete väljenditega nagu 'järjekorras seisma' või 'järjekorras ootama'. Sõna emotsionaalne varjund ja mänguline iseloom viitab selgelt selle informaalsele kasutusele.
sahkermahker	(ebaausa asjaajamise või äritsemise, vassimise kohta)	informaalsetes	"Sõna 'sahkermahker' on oma olemuselt kõnekeelne ja halvustava varjundiga väljend, mida kasutatakse eelkõige informaalses kontekstis. See on tüüpiline väljend, mida võib kohata foorumites, kommentaariumides ja sotsiaalmeedia postitustes, kus inimesed väljendavad oma negatiivset suhtumist kellegi ebaausasse või kahtlasesse tegevusse. Sõna kõlab familiaarselt ja ei sobi ametlikku või formaalsesse keelekasutusse, kus eelistatakse neutraalsemaid väljendeid nagu ""ebaaus äritegevus"" või ""petturlik käitumine""."
sakkima	"ebaõnnestuma, läbi kukkuma	 mittesobivaks osutuma"	informaalsetes	"Sõna ""sakkima"" antud tähenduses on pigem kõnekeelne väljend, mida kasutatakse vabamas suhtluses. See pole neutraalne või ametlik sõna ebaõnnestumise väljendamiseks. Seda tüüpi sõnakasutus on iseloomulik just informaalsetele keskkondadele nagu foorumid, sotsiaalmeedia postitused ja argikõne. Formaalsetes tekstides kasutataks selle asemel neutraalsemaid väljendeid nagu ""ebaõnnestuma"" või ""läbi kukkuma""."
saks	"metallist pill, mida mängitakse puhudes	 puhkpill, mille heli tekitab huulikule kinnitatud rooglesta võnkumine ja mida kasutatakse hrl soolopillina"	neutraalsetes/formaalsetes	Sõna 'saks' antud tähenduses on muusikatermin, mida kasutatakse neutraalses kontekstis, eriti muusikahariduses, kontsertide kirjeldustes ja muusikaalastes tekstides. See ei ole slängilik ega informaalne väljend, vaid aktsepteeritud termin puhkpilli kirjeldamiseks. Sõna kasutatakse sageli ka formaalsetes kontekstides nagu muusikaõpikud või kontserdikavad. Puuduvad andmed, mis viitaksid selle sõna kasutamisele spetsiifiliselt informaalses kontekstis.
