Katsesõna	Tähendus	vastus	põhjendus	sünonüümid
vennaihu	(sealiha kohta)	informaalsetes	"Sõna ""vennaihu"" on kõnekeelne, rahvapärane väljend sealiha kohta. Seda kinnitab ka Eesti Keele Instituudi murdesõnastik, kus see sõna esineb. Sõna ei kasutata ametlikes või formaalsetes tekstides, vaid pigem rahvakeeles, suulises kõnes ja informaalsetes kontekstides. Sõna on levinud peamiselt murdekeeles ja rahvapärases keelekasutuses, mitte ametlikus kirjakeeles."	
vennike	(mehe, poisi kohta, sageli haletsevalt või põlastavalt)	informaalsetes	"Sõna ""vennike"" on selgelt informaalse registri märk, mida kinnitavad mitmed allikad. EKSS märgib seda kui familiaarselt või halvustavalt kasutatavat sõna. See esineb sageli internetikommentaarides, foorumites ja sotsiaalmeedia postitustes, kus kasutatakse vabama suhtlusstiili. Sõna deminutiivne vorm (-ke liide) ja selle kasutuskontekst (haletsev või põlastav) viitavad samuti informaalsele kasutusele. Formaalsetes tekstides (nt ametlikud dokumendid, uudised, teadusartiklid) sellist pöördumisvormi tavaliselt ei kasutata."	
vennikene	(mehe, poisi kohta, sageli haletsevalt või põlastavalt)	informaalsetes	"Sõna ""vennikene"" on deminutiivne (vähendav) vorm sõnast ""vend"" ning selle kasutuskontekst on selgelt informaalne. Eesti Keele Instituudi sõnaraamat märgib selle kui halvustava või haletseva varjundiga sõna. See esineb sageli just vabamas suhtluses, ilukirjanduse tegelaskõnes ning internetisuhtluses. Sõna emotsionaalne varjund ja kõnekeelne iseloom ei sobi neutraalsesse või formaalsesse keelekasutusse. Seda kinnitab ka sõna sage esinemine internetifoorumites ja kommentaariumides, kus kasutatakse vabama stiiliga keelt."	
vigurivärk	kummaline asi, imevigur	informaalsetes	"Sõna ""vigurivärk"" on kõnekeelne liitsõna, mida kohtab sagedamini informaalsetes kontekstides. Eesti Keele Instituudi sõnaraamat (EKSS) märgib selle sõna juures tähendust ""vigur, temp; kummaline, keeruline asi v. nähtus"", ning sõna kasutusnäited pärinevad peamiselt vabamast keelekasutusest. Etümoloogiliselt on see liitsõna, mis koosneb sõnadest ""vigur"" ja ""värk"", millest viimane on samuti pigem kõnekeelne. Sõna kasutatakse tihti blogides, sotsiaalmeedia postitustes ja mitteametlikus suhtluses, mis viitab selgelt selle informaalsele olemusele."	
viiekas	rahatäht, mille väärtus on viis ühikut (nt viieeurone)	informaalsetes	"Sõna ""viiekas"" on kõnekeelne variant ametlikust väljendist ""viieeurone"" või ""viie euro rahatäht"". Seda kinnitab sõna kasutuskontekst erinevates internetiallikates, kus see esineb peamiselt foorumites, kommentaariumides ja sotsiaalmeedia postitustes. Sõna struktuur (-kas liide) on tüüpiline kõnekeelsete sõnade moodustamisel (vrd ""kümnekad"", ""sajakad""). Ametlikes dokumentides või formaalsetes tekstides kasutatakse täispikka ja neutraalset vormi ""viie euro rahatäht"" või ""viieeurone""."	
viiemees	viitele õppija, väga hea õpilane	informaalsetes	"Sõna ""viiemees"" on kõnekeelne ja slängilik väljend, mida kasutatakse peamiselt informaalses suhtluses. Seda kinnitavad näited Eesti Keele Instituudi slängisõnastikust ja erinevad internetiallikad, kus sõna esineb peamiselt õpilaste omavahelises suhtluses, foorumites ja sotsiaalmeedia postitustes. Ametlikes või formaalsetes tekstides (nt kooli dokumentides, ajakirjanduses) kasutatakse pigem neutraalseid väljendeid nagu ""väga hea õpilane"" või ""viieline õpilane""."	
viil	tööst vm tegevusest kõrvalehoidja	informaalsetes	"Sõna ""viil"" tähenduses ""tööst kõrvalehoidja"" on selgelt argikeelne väljend. Seda kinnitab Eesti Keele Instituudi sõnaraamat (EKSS), kus see tähendus on märgitud kõnekeelseks (kõnek). Sõna esineb selles tähenduses peamiselt informaalsetes keskkondades nagu foorumid ja kommentaariumid, kus kasutatakse vabama stiiliga keelt. Ametlikes dokumentides või formaalsetes tekstides kasutatakse selle asemel neutraalsemaid väljendeid nagu ""tööst kõrvalehoidja"" või ""kohustustest kõrvalehiilija""."	
viinane	"alkoholijoobes, alkoholi tarvitanud olekus	 selline, kes on joonud nii palju alkoholi, et ei suuda enam selgelt mõelda või rääkida"	informaalsetes	"Sõna ""viinane"" on selgelt informaalse registri sõna, mida kasutatakse peamiselt kõnekeeles ja vabamas suhtluses. Seda kinnitavad näited erinevatest internetifoorumitest ja kommentaariumidest, kus see sõna esineb sageli. Formaalsetes tekstides (nt ametlikud dokumendid, uudised) kasutatakse selle asemel neutraalsemaid väljendeid nagu ""alkoholijoobes"" või ""purjus"". Sõna ""viinane"" kannab endas ka teatud hinnangulist või humoorikat varjundit, mis on omane just informaalsele keelekasutusele."	
viinanina	alkoholi armastav inimene, kõva viinavõtja, joodik	informaalsetes	"Sõna ""viinanina"" on selgelt kõnekeelne ja halvustava varjundiga väljend. Seda kinnitab ka Eesti Keele Instituudi sõnaraamat (EKSS), kus see on märgitud kui halvustav sõna. Seda tüüpi väljendit ei kasutata ametlikes dokumentides või formaalsetes olukordades, kus eelistatakse neutraalsemaid väljendeid nagu ""alkohoolik"" või ""alkoholisõltlane"". ""Viinanina"" esineb pigem argikeelsetes vestlustes, internetikommentaarides ja mitteametlikus suhtluses."	
viinavend	"(alkoholi armastava inimese, kõva viinavõtja kohta	 joomasõbra kohta)"	informaalsetes	"Sõna ""viinavend"" on selgelt informaalse registri sõna, mida kasutatakse peamiselt kõnekeeles ja mitteametlikes kontekstides. Seda kinnitavad mitmed allikad:"	
viinusk	"alkoholi sisaldav kange jook, mis näeb välja nagu vesi	 peamiselt teraviljast või kartulist saadav kange värvitu alkohoolne jook, mis sisaldab vett ja destilleeritud etanooli"	informaalsetes	"""Viinusk"" on slängilik sõna viina kohta, mida kasutatakse peamiselt kõnekeeles ja informaalsetes keskkondades. Sõna lõpus olev ""-usk"" on tüüpiline slängiliide. Seda sõna võib leida peamiselt internetifoorumitest, sotsiaalmeedia postitustest ja muudest mitteformaalsetest allikatest. Neutraalsetes või formaalsetes tekstides (nt ametlikud dokumendid, uudised, teadusartiklid) kasutatakse selle asemel sõna ""viin"". ""Viinusk"" on seega selgelt markeeritud kui kõnekeelne või slängilik variant."	
vilka	plotski	informaalsetes	"Sõna ""vilka"" tähenduses ""plotski"" on slängisõna, mida kasutatakse peamiselt kõnekeeles ja informaalsetes keskkondades. Seda kinnitab ka Eesti Slängi Sõnaraamat, kus ""vilka"" on märgitud kui kõnekeelne sõna. Sõna esineb peamiselt internetifoorumites, kommentaariumides ja sotsiaalmeedia postitustes, mitte ametlikes või formaalsetes tekstides. Eesti Keele Instituudi sõnastikes see sõna selles tähenduses ei esine, mis samuti viitab selle informaalsele kasutusele."	
vimka	väike, kelmikas vemp või temp	informaalsetes	Sõna 'vimka' esineb sagedamini informaalsetes kontekstides, mida kinnitavad Eesti Keele Instituudi korpuste andmed. Sõna on levinud blogides, foorumites ja sotsiaalmeedia postitustes. Samuti kasutatakse seda ilukirjanduses tegelaste kõnekeelse otsekõne osana. Eesti Keele Instituudi sõnaraamat (EKSS) märgib seda kui kõnekeelset sõna. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutatakse selle asemel neutraalsemaid sünonüüme nagu 'temp' või 'vemp'.	
virimokk	"hädaldama, virisema kalduv inimene	 inimene, eriti laps, kes kergesti nutma või hädaldama hakkab"	informaalsetes	"Sõna ""virimokk"" on selgelt informaalse registri sõna, mida kasutatakse peamiselt kõnekeeles ja mitteametlikes kontekstides. Seda kinnitavad mitmed allikad:"	
voh	rõhutab imetlust, vaimustust, nõustumist vms	informaalsetes	"Sõna ""voh"" on selgelt informaalse registri marker. Seda kinnitavad mitmed allikad: 1) EKSS märgib seda kui kõnekeelset sõna, 2) sõna esineb peamiselt internetikeeles, foorumites ja sotsiaalmeedia postitustes, 3) seda kasutatakse sageli suulise kõne imiteerimiseks kirjalikes tekstides, eriti dialoogides ja otsekõnes. Sõna on hüüdsõnaline ja emotsionaalne, mis on samuti informaalse keelekasutuse tunnus. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) sellist väljendit ei kasutata."	
volle	"sportlik mäng, kus kaks võistkonda löövad palli kätega üle kõrge võrgu	 sportlik pallimäng erilisel, võrguga poolitatud väljakul kahe võistkonna vahel, kus võitjaks osutub kaks kolmest geimist või kolm viiest geimist võitnud võistkond"	informaalsetes	'Volle' on kõnekeelne lühend sõnast 'võrkpall', mida kasutatakse peamiselt informaalses kontekstis. Eesti Keele Instituudi sõnastik märgib selle kõnekeelseks sõnaks. Seda kinnitab ka sõna kasutus meedias ja internetis, kus 'volle' esineb sageli blogides, foorumites ja vabamas suhtluses. Ametlikes spordiuudistes ja -dokumentides kasutatakse tavaliselt täispikka terminit 'võrkpall'. Sõna 'volle' on seega selgelt informaalse registri marker.	
vonn	mõisnik, saks	informaalsetes	Sõna 'vonn' tähenduses 'mõisnik, saks' on halvustava varjundiga kõnekeelne sõna. See esineb peamiselt ilukirjanduses tegelaste kõnes ning ajaloolistes kontekstides rahvapärase, mitteformaalse väljendina. Eesti Keele Instituudi sõnastikes on see märgitud kui halvustav sõna. Seda kinnitab ka sõna kasutuskontekst erinevates allikates, kus see esineb enamasti just rahvakeelsetes või emotsionaalselt laetud tekstiosades, mitte neutraalses või ametlikus keelekasutuses.	
vot	(rõhutav üldlaiend:) tugevdab ja rõhutab lauses väljendatud üllatust, tunnustust, pahameelt, kinnitust vms	informaalsetes	"""Vot"" on selgelt informaalse registri sõna, mida kasutatakse peamiselt suulises kõnes ja informaalsetes kirjalikes tekstides. Eesti Keele Instituudi sõnaraamat (EKSS) märgib seda kui kõnekeelset sõna. See pärineb vene keelest (вот) ja on levinud just argises keelekasutuses. Seda kinnitab ka sõna sage esinemine internetikommentaarides, foorumites ja sotsiaalmeedia postitustes. Formaalses või ametlikus kirjakeeles seda tavaliselt ei kasutata. Keelekasutuse korpustest võib leida, et ""vot"" esineb sageli just dialoogides, blogitekstides ja ilukirjanduses tegelaste otsekõnes, mis kõik viitab selle informaalsele olemusele."	
vuhva	(halvustavalt ülesmukitud, uhke olekuga naise kohta)	informaalsetes	Sõna 'vuhva' esineb peamiselt kõnekeelsetes ja informaalsetes kontekstides, mida kinnitavad järgmised asjaolud: 1) sõnal on halvustav tähendusvarjund, mis on tüüpiline informaalsele keelekasutusele, 2) sõna leidub peamiselt foorumites, kommentaariumides ja muudes mitteametlikes internetitekstides, 3) sõna ei esine ametlikes dokumentides ega neutraalses ajakirjanduses. Slängisõnastik märgib seda kui kõnekeelset väljendit.	
vunk	"hoog, ind	 teravus, särtsakus"	informaalsetes	"Sõna 'vunk' esineb peamiselt informaalsetes kontekstides, mida kinnitavad Eesti Keele Instituudi korpuste näited. Sõna leidub sageli blogitekstides, sotsiaalmeedia postitustes ja ajakirjanduse kõnekeelsemas registris. Eesti Keele Instituudi sõnaraamat (EKSS) märgib seda kui kõnekeelset sõna. Sõna kasutatakse tihti väljendites nagu ""vunki manu"" või ""vunki täis"", mis on samuti informaalse stiiliga. Formaalsetes või ametlikes tekstides eelistatakse neutraalsemaid sünonüüme nagu ""hoog"" või ""energia""."	
vuntsima	hoolikalt korrastama, (väliselt) ilusaks tegema	informaalsetes	"Sõna ""vuntsima"" on kõnekeelne väljend, mida kasutatakse peamiselt informaalses kontekstis. Seda kinnitavad mitmed allikad: EKSS märgib sõna kõnekeelseks, seda kohtab sageli blogides, foorumites ja sotsiaalmeedia postitustes. Sõna ei esine tavaliselt ametlikes dokumentides või akadeemilistes tekstides, kus eelistatakse neutraalsemaid sünonüüme nagu ""korrastama"", ""korda tegema"" või ""ilustama"". Sõna mängulisus ja kõnekeelne iseloom viitab selgelt informaalsele kasutusele."	
vurhv	(sätitud, klanitud) välimus, olek	informaalsetes	Sõna 'vurhv' esineb peamiselt kõnekeelsetes ja informaalsetes kontekstides. Seda kinnitavad näited eesti keele korpustest ja internetist, kus sõna leidub peamiselt foorumites, blogides ja sotsiaalmeedia postitustes. Sõna on slängipärane ja ei ole tavapärane formaalses või ametlikus keelekasutuses. Eesti Keele Instituudi slängisõnastik kinnitab samuti selle sõna informaalset kasutust. Sõna kasutatakse tihti just argises kontekstis, kui räägitakse kellegi või millegi välimusest või olekust.	
vurle	"kerglane, tühine inimene	 linnainimene, linliku elulaadiga inimene"	informaalsetes	"Sõna ""vurle"" on pigem kõnekeelne ja halvustava varjundiga väljend. Seda kinnitavad näited Eesti Keele Instituudi korpustest, kus sõna esineb peamiselt ilukirjanduses tegelaskõnes, ajakirjanduse arvamuslugudes ja kommentaarides, kus on lubatud vabam keelekasutus. EKSS märgib seda kui halvustavat sõna. Formaalsetes tekstides (ametlikud dokumendid, teadusartiklid) seda väljendit ei kasutata. Sõna kannab endas subjektiivset hinnangut ja emotsionaalset laengut, mis on omane just informaalsele keelekasutusele."	
vutt	"sportlik mäng, kus üks võistkond püüab palli jalaga teise võistkonna väravasse lüüa	 sportmäng, milles kumbki meeskond püüab palli jalaga (või peaga) lüües vastaspoole väravasse saata"	informaalsetes	"Sõna 'vutt' on jalgpalli kõnekeelne sünonüüm, mida kasutatakse peamiselt informaalses kontekstis. Seda kinnitavad Eesti Keele Instituudi sõnaraamatud, kus ""vutt"" on märgitud argikeelseks sõnaks. Sõna esineb sageli blogides, sotsiaalmeedia postitustes, foorumites ja vabamas suhtluses. Neutraalsetes ja formaalsetes kontekstides (nt ametlikud sporditeated, uudised, dokumendid) kasutatakse tavaliselt sõna ""jalgpall"". ""Vutt"" on lühem ja familiaarsem variant, mis on tekkinud keele loomuliku arengu käigus ning on eriti populaarne noorte keelekasutuses."	
võidumees	see, kes on teistest parem, kes võidab võistluse vm mõõduvõtmise	informaalsetes	"Sõna ""võidumees"" esineb sagedamini informaalsetes kontekstides, mida näitavad mitmed allikad. Seda kasutatakse tihti spordifoorumites, kommentaariumides ja sotsiaalmeedia postitustes, kus räägitakse võistlustest või mängudest. Sõnal on kõnekeelne varjund ja seda kasutatakse tihti emotsionaalse või familiaarse värvinguga. Formaalsetes tekstides (nt ametlikes spordireportaažides või uudistes) eelistatakse neutraalsemaid väljendeid nagu ""võitja"" või ""esikoha saavutanud sportlane"". Sõna ""võidumees"" on pigem kõnekeelne ja emotsionaalne väljend, mida kasutatakse vabamas suhtluses."	
võimendus	"heli võimendamine sellise seadme abil	 võimendusseade või -seadmete süsteem"	neutraalsetes/formaalsetes	Sõna 'võimendus' selles tähenduses esineb sageli tehnilistes kirjeldustes, muusikaseadmete spetsifikatsioonides ja professionaalses kontekstis. See on tehniline termin, mida kasutatakse nii erialases kirjanduses kui ka tavalistes neutraalsetes tekstides (nt kontsertide tehnilised kirjeldused, seadmete kasutusjuhendid). Eesti Keele Instituudi korpustest ja Sketch Engine'i andmebaasidest nähtub, et sõna kasutatakse peamiselt neutraalses või formaalses kontekstis, mitte slängina või informaalses kõnekeeles. Informaalses kontekstis kasutatakse pigem sõna 'võimendaja' või ingliskeelset sõna 'amp'.	
võpsik	"kasutamata rohumaale, raiesmikule vms tekkiv eeskätt lehtpuude noor mets või põõsastik	 sellise noore metsa või põõsastikuga kaetud ala"	neutraalsetes/formaalsetes	Sõna 'võpsik' esineb sageli metsanduse ja botaanikaga seotud tekstides, ametlikes dokumentides ning teaduslikes kirjutistes. Eesti Keele Instituudi andmebaasides on see registreeritud kui neutraalne termin, mida kasutatakse nii erialases kirjanduses kui ka üldkeeles. Sõna leidub näiteks Maa-ameti geoportaali tekstides, metsandusega seotud õppematerjalides ja ametlikes keskkonnakaitse dokumentides. Puuduvad märgid, et sõna oleks eriti iseloomulik informaalsetele suhtlussituatsioonidele.	
väits	nuga	informaalsetes	'Väits' on murdesõna, mis pärineb lõunaeesti murdest ja on tänapäeva eesti keeles pigem kõnekeelne või slängisõna. Seda kohtab peamiselt informaalsetes keskkondades nagu internetifoorumid, sotsiaalmeedia ja argikõne. Eesti Keele Instituudi murdesõnastik kinnitab sõna murdetausta. Neutraalsetes või formaalsetes tekstides kasutatakse tavaliselt sõna 'nuga'. Sõna 'väits' kasutamine annab tekstile sageli kõnekeelse või murdelise varjundi.	
välja sööma	"kedagi oma tegevuse või käitumisega kusagilt lahkuma sundima	 kedagi tegutsemast või midagi tarvitusest, käibelt kõrvale tõrjuma"	informaalsetes	"Väljend ""välja sööma"" antud tähenduses on kõnekeelne ja esineb sagedamini informaalsetes kontekstides. Seda kinnitavad näited ajakirjandusest ja internetifoorumitest, kus väljendit kasutatakse just vabamas keelekasutuses. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) eelistatakse neutraalsemaid väljendeid nagu ""kõrvale tõrjuma"", ""välja tõrjuma"" või ""eemaldama"". Väljendi metafoorne iseloom (söömine kui kõrvale tõrjumine) viitab samuti pigem informaalsele kasutusele."	
