"Katsesõna"	"Tähendus"	"vastus"	"põhjendus"	"sünonüümid"
"soodom"	"suur segadus, kaos"	"informaalsetes"	"Sõna ""soodom"" kasutatakse sageli kõnekeeles ja mitteametlikes olukordades, et kirjeldada suurt segadust või kaost. See väljend on pigem kujundlik ja võib esineda vestlustes, kus inimesed räägivad vabamas stiilis, näiteks sõprade vahelises suhtluses või sotsiaalmeedias. Formaalsetes tekstides eelistatakse tõenäoliselt täpsemaid ja neutraalsemaid väljendeid."	""
"soodukas"	"soodusmüük, sooduspakkumine"	"informaalsetes"	"Sõna ""soodukas"" on lühendatud ja kõnekeelne vorm sõnast ""soodusmüük"" või ""sooduspakkumine"". Sellised lühendatud ja kõnekeelsed vormid on tavaliselt iseloomulikud mitteametlikule suhtlusele, nagu näiteks vestlused sotsiaalmeedias, foorumites või igapäevane kõnepruuk. Formaalsetes või neutraalsetes tekstides eelistatakse kasutada täisvorme."	""
"soojanatuke"	"lühidalt kestnud soe ilm	 vähene soojus"	"informaalsetes"	"Sõna ""soojanatuke"" on diminutiivne ja kõnekeelne väljend, mis viitab lühikesele või vähesele soojale ilmale. Sellised väljendid on tavaliselt levinud igapäevases kõnepruugis ja mitteametlikes tekstides, nagu vestlused, blogid või sotsiaalmeedia postitused, kus kasutatakse tihti lihtsustatud ja kodust keelt. Formaalsetes tekstides eelistatakse tavaliselt täpsemat ja neutraalsemat sõnavara."	""
"soolaputka"	"ruum arreteeritute lühiajaliseks kinnipidamiseks"	"informaalsetes"	"Sõna ""soolaputka"" on kõnekeelne ja slängilik väljend, mida kasutatakse tihti mitteametlikes kontekstides, näiteks vestlustes, blogides või sotsiaalmeedias. Ametlikes dokumentides ja tekstides kasutatakse tõenäolisemalt neutraalsemaid või formaalsemaid termineid, nagu ""arestikamber"" või ""kinnipidamisruum""."	""
"sopajoodik"	"paadunud joodik"	"informaalsetes"	"Sõna ""sopajoodik"" on kõnekeelne ja omab negatiivset varjundit, mida kasutatakse tihti halvustavalt või pilkavalt. Sellised väljendid on tavaliselt levinud mitteametlikes olukordades, nagu vestlused, sotsiaalmeedia või kirjanduslikud dialoogid, kus tegelased kasutavad rahvakeelset kõnepruuki."	""
"sopakas"	"põnevust, meelelahutust vms taotlev kunstiväärtuseta raamat või ajakiri"	"informaalsetes"	"Sõna ""sopakas"" on slängi- või kõnekeelne väljend, mida kasutatakse tihti halvustavas või iroonilises kontekstis, et viidata madala kunstilise väärtusega meelelahutuslikule kirjandusele või ajakirjandusele. Selline sõna on tõenäolisemalt kasutusel mitteametlikes vestlustes, nagu näiteks sõpradevahelised arutelud, blogipostitused või sotsiaalmeedia kommentaarid, kus keelekasutus on vabam ja vähem formaalne."	""
"sopakäi"	"keegi või miski väga sopane, porine"	"informaalsetes"	"Sõna ""sopakäi"" on kõnekeelne ja kirjeldab midagi väga sopast või porist. Sellised väljendid on tavaliselt levinud igapäevases kõnepruugis ja mitteametlikes olukordades, nagu sõpradevahelised vestlused või sotsiaalmeedia postitused. Formaalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja täpsemaid väljendeid."	""
"soperdis"	"kehv, viletsalt tehtud töö, hrl kirjatöö kohta"	"informaalsetes"	"Sõna ""soperdis"" kasutatakse sageli halvustavas või kriitilises kontekstis, et kirjeldada midagi, mis on kehvasti tehtud. Selline väljendusviis on iseloomulik informaalsetele tekstidele, kus kasutatakse kõnekeelseid ja otseseid väljendeid, et väljendada rahulolematust või kriitikat. Formaalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja viisakamaid väljendeid."	""
"soperdus"	"kehv, viletsalt tehtud töö, hrl kirjatöö kohta"	"informaalsetes"	"Sõna ""soperdus"" omab negatiivset varjundit ja viitab halvasti tehtud tööle, mis on sageli seotud kriitilise või halvustava hinnanguga. Sellist väljendit kasutatakse tihti mitteametlikes olukordades, nagu näiteks vestlustes, blogides või kommentaariumides, kus inimesed väljendavad oma isiklikku arvamust või rahulolematust. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt neutraalsemaid või täpsemaid väljendeid."	""
"soru"	"ühtlane vedeliku juga"	"informaalsetes"	"Sõna ""soru"" kasutatakse tihti igapäevases kõnekeeles ja see võib esineda ka kirjeldustes, mis on seotud igapäevaste olukordadega, näiteks kui räägitakse vedeliku valamisest või voolamisest. Selline sõna on tõenäolisemalt kasutusel mitteametlikes vestlustes ja kirjeldustes, mitte formaalsetes või ametlikes tekstides."	""
"soru"	"pudel, tops vm kogus viina (vm kanget alkoholi)"	"informaalsetes"	"Sõna ""soru"" kasutatakse viitamiseks pudelile või topsile viina, mis on tüüpiline slängi või kõnekeele väljend. Sellised väljendid on tavaliselt levinud igapäevastes vestlustes, sõprade vahelises suhtluses ja mitteametlikes olukordades, nagu näiteks peod või koosviibimised. Seetõttu on see sõna pigem informaalne ja ei sobi ametlikesse või formaalsetesse tekstidesse."	""
"sots"	"inimene, kes toetab vasakpoolset ideoloogiat, nt riigi sekkumist majandusse sotsiaalse õigluse ja stabiilsuse huvides"	"informaalsetes"	"Sõna ""sots"" on lühend ja kõnekeelne väljend, mida kasutatakse tihti mitteametlikes vestlustes ja aruteludes, eriti poliitilistes diskussioonides sotsiaalmeedias, foorumites ja blogides. See ei ole tavaliselt kasutusel ametlikes dokumentides või formaalsetes tekstides, kus eelistatakse täisvormi ""sotsialist"" või ""sotsiaaldemokraat""."	""
"sotsiaalporno"	"(väga masendava elu skandaalimaigulise käsitlemise kohta)"	"informaalsetes"	"Sõna ""sotsiaalporno"" on slängilaadne väljend, mida kasutatakse sageli kriitilises või halvustavas kontekstis, et kirjeldada meedia või kirjanduse teoseid, mis keskenduvad liialdatult masendavatele ja skandaalsetele eluoludele. Selline sõnavara on tavaliselt omane mitteametlikele aruteludele, nagu blogid, foorumid ja sotsiaalmeedia, kus inimesed väljendavad oma arvamusi ja emotsioone vabamalt. Formaalsetes tekstides eelistatakse neutraalsemaid ja täpsemaid väljendeid."	""
"sovetiaeg"	"Nõukogude Liidu võimu aeg Eestis 1940-1941 ja 1944–1991"	"neutraalsetes/formaalsetes"	"Sõna ""sovetiaeg"" viitab kindlale ajaloolisele perioodile ja seda kasutatakse sageli ajaloolistes, akadeemilistes ja ametlikes kontekstides, et kirjeldada Nõukogude Liidu võimu aega Eestis. Selline terminoloogia on tavaliselt neutraalne või formaalne, kuna see on seotud ajaloolise ja poliitilise diskursusega."	""
"speller"	"sõnade õigekirja kontrolliv arvutiprogramm"	"neutraalsetes/formaalsetes"	"Sõna ""speller"" viitab konkreetsele tehnoloogilisele tööriistale, mis on seotud õigekirja kontrollimisega. Selliseid termineid kasutatakse sageli neutraalsetes või formaalsetes kontekstides, näiteks tehnilistes dokumentides, tarkvara kirjeldustes või ametlikes juhendites, kus täpsus ja selgus on olulised. Informaalsetes tekstides võib eelistada lihtsamaid või üldisemaid väljendeid."	""
"spets"	"kindla otstarbega	 kindla, määratud otstarbega, millegi jaoks mõeldud, valmistatud või kasutatav"	"informaalsetes"	"Sõna ""spets"" on lühend sõnast ""spetsiaalne"" ja seda kasutatakse sageli kõnekeeles, et viidata millelegi, mis on kindla otstarbega. Sellised lühendid ja kõnekeelsed väljendid on tavaliselt omased mitteametlikule suhtlusele, nagu vestlused, blogid ja sotsiaalmeedia postitused. Formaalsetes tekstides eelistatakse tavaliselt täisvorme ja täpsemat keelekasutust."	""
"stagna"	"stagnatsioon, hrl 1970.–1980. aastatel NSV Liidus valitsenud stagnatsiooni kohta"	"informaalsetes"	"Sõna ""stagna"" on lühend ja kõnekeelne vorm sõnast ""stagnatsioon"", mida kasutatakse sageli mitteametlikes kontekstides, et viidata konkreetsele ajaperioodile NSV Liidus. Sellised lühendid ja kõnekeelsed väljendid on tavaliselt omased mitteametlikule suhtlusele, nagu vestlused, blogid ja sotsiaalmeedia postitused."	""
"stipp"	"raha, mida makstakse kellelegi tema õpingute või loomingulise töö toetamiseks	 õpinguiks, teadus- või loometööks (korrapäraselt) makstav abiraha"	"informaalsetes"	"Sõna ""stipp"" on lühend sõnast ""stipendium"" ja seda kasutatakse sageli kõnekeeles, eriti noorte seas ja mitteametlikes olukordades. See on tüüpiline slängisõna, mida kasutatakse rohkem igapäevases vestluses ja mitteametlikes tekstides, nagu näiteks sotsiaalmeedia postitustes või sõpradevahelistes vestlustes. Neutraalses või formaalses kontekstis eelistatakse tõenäoliselt kasutada täisvormi ""stipendium""."	""
"stoori"	"lugu, jutt"	"informaalsetes"	"Sõna ""stoori"" on laenatud inglise keelest ja kasutatakse seda sageli mitteametlikes kontekstides, nagu sotsiaalmeedia postitustes, blogides ja vestlustes, et viidata jutule või loole. See on vähem levinud ametlikes või akadeemilistes tekstides, kus eelistatakse pigem eesti keelele omaseid vasteid nagu ""lugu"" või ""jutt""."	""
"stressama"	"stressi all kannatama	 stressi tekitama"	"informaalsetes"	"Sõna ""stressama"" on tuletatud ingliskeelsest sõnast ""stress"" ja sellele on lisatud eesti keelele omane verbilõpp ""-ama"". Sellised tuletised on sageli levinud noorte kõnekeeles ja mitteametlikes olukordades, nagu vestlused sõprade vahel, sotsiaalmeedia postitused ja chativestlused. Formaalsetes ja neutraalsetes tekstides kasutatakse tõenäolisemalt väljendeid nagu ""stressi all kannatama"" või ""stressi tekitama""."	""
"stripp"	"striptiis"	"informaalsetes"	"Sõna ""stripp"" tähenduses ""striptiis"" on tõenäoliselt kasutusel pigem informaalsetes kontekstides, nagu vestlused sõprade vahel, sotsiaalmeedia postitused või blogid. See on slängisõna, mis viitab tegevusele, mida tavaliselt ei käsitleta formaalsetes või ametlikes tekstides. Formaalsetes tekstides kasutataks tõenäoliselt täpsemat ja neutraalsemat terminit ""striptiis""."	""
"suht"	"suhteliselt, üsna"	"informaalsetes"	"Sõna ""suht"" on lühendatud vorm sõnast ""suhteliselt"" ja seda kasutatakse sageli igapäevases kõnekeeles, eriti noorte seas. See on levinud sotsiaalmeedias, chativestlustes ja muudes mitteametlikes kontekstides, kus inimesed eelistavad kiiret ja lühikest väljendusviisi. Formaalsetes tekstides eelistatakse täisvormi ""suhteliselt""."	""
"suhu võtma"	"peenist suuga erutama, mehele oraalseksi tegema"	"informaalsetes"	"Väljend ""suhu võtma"" on slängiline ja vulgaarne väljend, mida kasutatakse peamiselt mitteametlikes kontekstides, nagu sõpradevahelised vestlused, foorumid või sotsiaalmeedia. Selline keel ei sobi ametlikesse ega formaalsetesse tekstidesse, kuna see on liiga otsene ja intiimne."	""
"suller"	"suli"	"informaalsetes"	"Sõna ""suller"" on slängisõna, mida kasutatakse sageli mitteametlikes olukordades, näiteks vestlustes, blogides või sotsiaalmeedias, et viidata kellegi ebaaususele või petlikkusele. See ei ole tavaliselt kasutusel ametlikes või formaalsetes tekstides, kus eelistatakse neutraalsemaid või formaalsemaid termineid nagu ""pettur"" või ""kelm""."	""
"sumbuti"	"müra vähendav seade nt sisepõlemismootorites, tulirelvades"	"neutraalsetes/formaalsetes"	"Sõna ""sumbuti"" viitab tehnilisele seadmele, mida kasutatakse müra vähendamiseks. Selliseid termineid kasutatakse tavaliselt tehnilistes, teaduslikes või ametlikes kontekstides, näiteks inseneri- ja mehaanikavaldkonnas, kus täpsus ja selgus on olulised. Seetõttu on see sõna sobivam neutraalsetes ja formaalsetes tekstides."	""
"summer"	"heli tekitav signalisatsiooniseadis"	"neutraalsetes/formaalsetes"	"Sõna ""summer"" tähenduses ""heli tekitav signalisatsiooniseadis"" on tehniline termin, mida kasutatakse peamiselt neutraalsetes või formaalsetes kontekstides, nagu tehnilised kirjeldused, juhendid või ametlikud dokumendid. Sellised terminid on tavaliselt seotud konkreetsete seadmete või süsteemidega ning nende kasutus ei ole tavapärane igapäevases kõnekeeles või mitteametlikes tekstides."	""
"sunnik"	"leebe kirumissõna, mida kasutatakse millegi või kellegi üle pahandades, midagi taunides, harvemini imestuse või üllatuse korral"	"informaalsetes"	"Sõna ""sunnik"" on leebe kirumissõna, mida kasutatakse tavaliselt igapäevases kõnepruugis, kui väljendatakse pahameelt, taunimist või harvadel juhtudel imestust. Sellised väljendid on iseloomulikud mitteametlikule suhtlusele, nagu vestlused sõprade vahel, sotsiaalmeedia postitused või kommentaarid, kus keelekasutus on vabam ja vähem formaalne."	""
"supelsaks"	"inimene, kes veedab suvepuhkust (mere)rannas, kuurordis vm puhkekohas"	"neutraalsetes/formaalsetes"	"Sõna ""supelsaks"" on ajalooline ja kirjeldav termin, mida kasutatakse neutraalses või formaalses kontekstis, et viidata inimestele, kes veedavad aega puhkekohas. Seda võib leida kirjandusest, ajalooraamatutest või turismiga seotud tekstidest, kus on vaja täpset ja korrektset väljendust. Sõna ei ole släng ega kuulu informaalsete tekstide sõnavarasse."	""
"supilontrus"	"(kirudes või tögades inimese kohta, harvem naljatamisi ka koera kohta)"	"informaalsetes"	"Sõna ""supilontrus"" kasutatakse kirudes, tögades või naljatledes, mis viitab sellele, et see on pigem slängi või kõnekeele väljend. Sellised väljendid on tavaliselt levinud mitteametlikes kontekstides nagu sõpradevahelised vestlused, sotsiaalmeedia või foorumid, mitte ametlikes või neutraalsetes tekstides."	""
"supivalgus"	"(endisajal supile lisatud piima kohta, ka piima kohta üldse)"	"informaalsetes"	"Sõna ""supivalgus"" on ajalooline ja spetsiifiline termin, mis viitab endisaegsele tavale lisada supile piima. Sellised sõnad võivad esineda pigem rahvapärimustes, suulises ajaloos või mitteametlikes vestlustes, kus räägitakse vanadest kommetest ja traditsioonidest. Tänapäevases kontekstis võib see sõna esineda rohkem informaalsetes tekstides, nagu blogid või foorumid, kus arutatakse traditsioonilisi toidutavasid."	""
"supler"	"seade, millega mõõdetakse esemete pikkust, läbimõõtu ja sügavust ning mis koosneb mõõteharudega ja põhiskaalaga joonlauast ja sellel nihutatavast lisaskaalaga raamist"	"neutraalsetes/formaalsetes"	"Sõna ""supler"" viitab konkreetsele mõõteseadmele, mida kasutatakse täpsete mõõtmiste tegemiseks. Sellised terminid on tavaliselt seotud tehniliste, teaduslike või insenerialaste kontekstidega, kus täpsus ja selgus on olulised. Seetõttu kasutatakse seda sõna tõenäolisemalt neutraalsetes või formaalsetes tekstides, nagu tehnilised dokumendid, teadusartiklid või õpikute tekstid."	""
"susped"	"lühikesed püksid, mida mehed kannavad, kui ujumas käivad	 ujumisel kantavad lühikese säärega püksid (meestel, lastel)"	"informaalsetes"	"Sõna ""susped"" on lühendatud ja kõnekeelne vorm, mida kasutatakse sageli igapäevases vestluses ja mitteametlikes kontekstides. See on tüüpiline slängisõna, mida võib kohata näiteks sõpradevahelistes vestlustes, sotsiaalmeedias või blogides, kuid mitte ametlikes dokumentides või formaalsetes tekstides."	""
"sutikene"	"väike hulk, vähene määr"	"informaalsetes"	"Sõna ""sutikene"" on diminutiivne vorm, mida kasutatakse sageli kõnekeeles ja mitteametlikes olukordades, et väljendada väikest hulka või vähest määra. Sellised sõnad on tavaliselt levinud igapäevases vestluses ja mitteametlikes tekstides, nagu blogid ja sotsiaalmeedia postitused, kus kasutatakse vabamat ja vähem formaalset keelt."	""
"sutsu"	"natuke, veidi, pisut"	"informaalsetes"	"Sõna ""sutsu"" on kõnekeelne väljend, mida kasutatakse sageli igapäevases vestluses ja mitteametlikes olukordades. See on lühike ja lihtne sõna, mis sobib hästi sõpradevahelisse suhtlusesse, kuid ei ole tavapärane ametlikes või akadeemilistes tekstides."	""
"suumulk"	"(suu kohta, sageli rääkimisega ühenduses)"	"informaalsetes"	"Sõna ""suumulk"" on slängi või kõnekeele väljend, mida kasutatakse sageli suulises kõnes või mitteametlikes kirjutistes. See on pigem vulgaarne ja võib olla halvustav, seega ei sobi see ametlikesse või neutraalsetesse tekstidesse. Selliseid väljendeid kohtab tihti just mitteametlikes vestlustes, nagu chativestlused või sotsiaalmeedia postitused."	""
"suusoojaks"	"(ainult) moepärast, (niisama) jutujätkuks, tõsisema (taga)mõtteta"	"informaalsetes"	"Sõna ""suusoojaks"" kasutatakse sageli igapäevases kõnekeeles, et kirjeldada midagi, mis öeldakse ilma tõsise mõtteta või lihtsalt vestluse jätkamiseks. Selline väljend on tüüpiline mitteametlikus suhtluses, nagu sõpradevahelised vestlused, sotsiaalmeedia postitused või foorumid, kus keelekasutus on vabama ja vähem formaalne."	""
"suuvärk"	"(kõneosavuse, väljendusviisi kohta)"	"informaalsetes"	"Sõna ""suuvärk"" viitab kõneosavusele või väljendusviisile ning sellel on veidi kõnekeelne ja mänguline varjund. Selliseid väljendeid kasutatakse tihti igapäevases kõnes, vestlustes ja mitteametlikes tekstides, nagu blogid ja sotsiaalmeedia postitused, kus rõhk on pigem loomulikul ja vabal suhtlemisel."	""
